SIC	FIRMID	TIME	SFDMAT	DEBTMAT	MVBV	SIZE	CHNGEEPS	GTAXRATE	BTAXRATE	ASSETMAT	VAR	ADVRD	INTANG	TERM	BONDRATE	RATEDUM	TAXRATE	LOWBOND	HIGHBOND	LEVERAGE
2200	43	10	5.046899796	6.916900158	0.950079978	5.747300148	1.077600002	0	-0.0105	1.634600043	0.05576	0.0197	0.156124994	0.0028	7	1	-0.0105	1	0	0.782900989
2211	44	1	3.859699965	6.440700054	0.640699983	5.923500061	0.0495	0.458200008	0	3.238199949	0.033268001	0.018382	0	-0.019300001	4	1	0.458200008	0	0	0.25196299
2211	44	2	2.854500055	4.89659977	0.710280001	5.987500191	-0.0123	0.441799998	0	3.298199892	0.033268001	0.020345001	0	0.02249	4	1	0.441799998	0	0	0.151923001
2211	44	3	2.994400024	5.122499943	0.910619974	6.236299992	-0.0015	0.406199992	0	3.381500006	0.033268001	0.019131999	0	0.023150001	4	1	0.406199992	0	0	0.103891
2211	44	4	2.385099888	4.149300098	0.886789978	6.269499779	-0.0023	0.350400001	0	3.805299997	0.033268001	0.019898999	0	0.026900001	4	1	0.350400001	0	0	0.091989003
2211	44	5	2.088000059	3.588099957	0.766070008	6.122700214	-0.076099999	0.345800012	0	3.523699999	0.033268001	0.019991999	0	0.031399999	4	1	0.345800012	0	0	0.088908002
2211	44	6	1.380300045	1.986299992	0.947120011	6.83010006	0.0493	0.356700003	0	4.570499897	0.033268001	0.015721001	0	0.0217	4	1	0.356700003	0	0	0.326076001
2211	44	7	7.428500175	8.958999634	0.977209985	6.894999981	-0.0106	0.445899993	0	3.038899899	0.033268001	0.022910999	0	0.015799999	4	1	0.445899993	0	0	0.290915996
2211	44	8	6.692599773	7.999499798	1.026270032	6.988399982	-0.005	0.451400012	0	2.899199963	0.033268001	0.019013001	0	0.0263	4	1	0.451400012	0	0	0.245901004
2211	44	9	6.129799843	7.160999775	1.013069987	6.971399784	0.021	0.379599989	0	3.043499947	0.033268001	0	0	0.0087	4	1	0.379599989	0	0	0.225613996
2211	44	10	5.549600124	6.375500202	1.077000022	7.044799805	-0.0933	0.356299996	0	3.320499897	0.033268001	0	0	0.0039	4	1	0.356299996	0	0	0.209600002
2211	45	1	5.823200226	9.899399757	0.782580018	6.246799946	-0.103100002	0.419400007	0	3.194600105	0.035346001	0.028903	0	0.01657	4	1	0.419400007	0	0	0.297013998
2211	45	2	4.80700016	8.222100258	0.787590027	6.222799778	0.0074	0.38319999	0	3.346199989	0.035346001	0.028556	0	-0.00608	4	1	0.38319999	0	0	0.285402
2211	45	3	7.183599949	11.64470005	1.000710011	6.479800224	0.022700001	0.354999989	0	3.464600086	0.035346001	0.027055999	0	0.029549999	4	1	0.354999989	0	0	0.198974997
2211	45	4	6.295499802	10.5326004	1.151029944	6.695899963	0.0066	0.393900007	0	3.552900076	0.035346001	0.022293	0	0.0232	3	1	0.393900007	0	0	0.144507006
2211	45	5	4.352499962	6.561200142	0.889270008	6.484600067	-0.0722	0.398999989	0	4.167699814	0.035346001	0.022928	0	0.0207	3	1	0.398999989	0	0	0.209702
2211	45	6	4.166399956	5.849999905	0.982249975	6.608799934	0.0307	0.40990001	0	3.765399933	0.035346001	0.023542	0	0.0298	3	1	0.40990001	0	0	0.182541996
2211	45	7	5.120800018	6.011899948	1.059700012	7.33190012	-0.034899998	0.476500005	0	2.834800005	0.035346001	0.024276	0.118299998	0.015900001	4	1	0.476500005	0	0	0.290854007
2211	45	8	4.297500134	5.619800091	1.02323997	7.351900101	0.0276	0.450300008	0	2.711800098	0.035346001	0.025460999	0.105950996	0.0262	4	1	0.450300008	0	0	0.264265001
2211	45	9	5.633200169	6.369699955	1.206220031	7.93170023	-0.0583	0.411300004	0	5.106500149	0.035346001	0.016929001	0.207378998	0.018999999	5	1	0.411300004	0	0	0.35314399
2211	45	10	3.475500107	3.56340003	1.004240036	7.879000187	0.0114	0.678200007	0	5.572100163	0.035346001	0.004617	0.308835	0.0039	5	1	0.678200007	0	0	0.355495006
2221	46	1	2.562400103	4.328199863	0.680329979	3.881799936	0.066100001	0.428900003	0	1.387500048	0.029699	0	0.01106	-0.019300001	8	0	0.428900003	1	0	0.308212996
2221	46	2	1.89320004	3.102799892	0.694779992	3.837199926	-0.0392	0.442799985	0	1.243199944	0.029699	0	0.010532	0.02249	8	0	0.442799985	1	0	0.304565996
2221	46	3	2.169500113	3.54279995	0.763610005	3.779099941	0.115400001	0.359499991	0	1.467000008	0.029699	0	0.011949	0.023150001	8	0	0.359499991	1	0	0.184068993
2221	46	4	2.1322999	3.615799904	1.227049947	4.409100056	0.0015	0.413100004	0	1.791399956	0.029699	0	0.010115	0.026900001	8	0	0.413100004	1	0	0.138796002
2221	46	5	1.728399992	2.77670002	1.035529971	4.322299957	-0.0128	0.386500001	0	1.46449995	0.029699	0	0.009112	0.031399999	8	0	0.386500001	1	0	0.200973004
2221	46	6	1.356099963	2.118499994	1.08344996	4.426300049	-0.006	0.425999999	0	1.385100007	0.029699	0	0.014306	0.0217	8	0	0.425999999	1	0	0.204275996
2221	46	7	4.901800156	5.406499863	1.02207005	4.506800175	0.0405	0.423900008	0	1.344400048	0.029699	0	0.017525001	0.015799999	8	0	0.423900008	1	0	0.286013007
2221	46	8	5.623300076	5.982900143	1.029209971	4.539700031	0.0287	0.388599992	0	1.261999965	0.029699	0	0.018913999	0.0263	8	0	0.388599992	1	0	0.332430989
2221	46	9	4.983099937	5.277999878	1.172359943	4.657999992	0.0031	0.229599997	0	1.703299999	0.029699	0	0.020734999	0.0087	8	0	0.229599997	1	0	0.281937987
2221	46	10	3.864099979	4.071499825	1.171839952	4.679900169	-0.066100001	0.341800004	0	1.890599966	0.029699	0	0.020434	0.0039	8	0	0.341800004	1	0	0.313024998
2250	47	1	3.843499899	3.658200026	0.643610001	2.744800091	0.033500001	0.178100005	0	2.050699949	0.064191997	0.019410999	0.007802	-0.019300001	8	0	0.178100005	1	0	0.456034988
2250	47	2	2.472100019	2.256799936	0.687770009	2.796900034	0.148900002	0.1149	0	1.907400012	0.064191997	0.006202	0.00659	0.02249	8	0	0.1149	1	0	0.457540005
2250	47	3	2.42140007	2.427400112	0.847829998	3.056900024	0.065700002	0.438600004	0	2.156599998	0.064191997	0.005343	0.000399	0.023150001	8	0	0.438600004	1	0	0.408192992
2250	47	4	1.989899993	2.60649991	1.037690043	3.562599897	-0.090400003	0.332800001	0	2.216200113	0.064191997	0.007336	0.022097001	0.026900001	8	0	0.332800001	1	0	0.126389995
2250	47	5	2.251399994	2.921999931	0.663250029	3.032099962	-0.186700001	0.164499998	0	3.583199978	0.064191997	0.006656	0.031484	0.031399999	8	0	0.164499998	1	0	0.199026004
2250	47	6	1.381600022	1.382099986	0.688639998	3.079999924	0.2262	0.211600006	0	4.473400116	0.064191997	0.005952	0.029758001	0.0217	8	0	0.211600006	1	0	0.274172008
2250	47	7	0.889299989	0.764100015	0.719250023	3.260099888	0.0071	0.0186	0	3.508500099	0.064191997	0.005549	0.025206	0.015799999	8	0	0.0186	1	0	0.308881998
2250	47	8	0.865800023	0.4463	0.697420001	3.161299944	-0.287699997	0.002	0	3.650099993	0.064191997	0.033840999	0.018433001	0.0263	8	0	0.002	1	0	0.285402
2250	47	9	0.649299979	0.951300025	0.76631999	3.020200014	0.310299993	0.219799995	0	3.147599936	0.064191997	0.026838999	0.021879001	0.0087	8	0	0.219799995	1	0	0.248557001
2250	47	10	1.135900021	1.135900021	0.680909991	2.891799927	0.368299991	0.186800003	0	3.997900009	0.064191997	0.027822001	0.019699	0.0039	8	0	0.186800003	1	0	0.158122003
2250	48	1	1.305899978	2.197400093	0.741439998	4.000999928	-0.0254	0.424499989	0	1.890300035	0.024238	0	0	-0.019300001	8	0	0.424499989	1	0	0.042562999
2250	48	2	1.640100002	2.842499971	0.771719992	4.021999836	0.0031	0.387699992	0	2.227999926	0.024238	0	0	0.02249	8	0	0.387699992	1	0	0.043671001
2250	48	3	1.36590004	2.345200062	0.809909999	4.146500111	-0.058899999	0.346100003	0	2.05279994	0.024238	0	0	0.023150001	8	0	0.346100003	1	0	0.030863
2250	48	4	1.095299959	1.831599951	1.090739965	4.598400116	0.024599999	0.270599991	0	2.176199913	0.024238	0	0	0.026900001	8	0	0.270599991	1	0	0.020873001
2250	48	5	1.293200016	2.258100033	0.919719994	4.447100163	-0.0103	0.088399999	0	2.431200027	0.024238	0	0	0.031399999	8	0	0.088399999	1	0	0.029242
2250	48	6	0.902100027	1.514500022	1.140380025	4.762800217	0.023700001	0.258300006	0	2.477799892	0.024238	0	0	0.0217	8	0	0.258300006	1	0	0.015015
2250	48	7	0.725399971	1.208699942	1.231130004	4.927700043	-0.0003	0.360399991	0	2.534399986	0.024238	0.021338001	0	0.015799999	8	0	0.360399991	1	0	0.007062
2250	48	8	0.655499995	1.100299954	1.114159942	4.850299835	-0.0112	0.342299998	0	2.614000082	0.024238	0.021109	0	0.0263	8	0	0.342299998	1	0	0.007299
2250	48	9	0.636500001	1.086799979	1.032760024	4.744100094	0.0231	0.333900005	0	2.230400085	0.024238	0.022086	0	0.0087	8	0	0.333900005	1	0	0.007631
2250	48	10	0.52670002	0.859499991	1.154189944	4.865099907	-0.079700001	0.334800005	0	2.032299995	0.024238	0.023287	0	0.0039	8	0	0.334800005	1	0	0.00646
2253	49	1	2.871599913	5.121600151	0.628359973	3.637700081	-0.264200002	0.488999993	0	2.836199999	0.107720003	0	0	0.00184	8	0	0.488999993	1	0	0.217316002
2253	49	2	2.345400095	4.109099865	0.508580029	3.270900011	-0.148599997	0	0	3.023900032	0.107720003	0	0	0.01137	8	0	0	1	0	0.248802006
2253	49	3	1.87530005	3.213200092	0.570850015	3.260099888	0.312700003	0	0	5.223499775	0.107720003	0	0	0.026110001	8	0	0	1	0	0.29114601
2253	49	4	1.758599997	2.96600008	0.769689977	3.486200094	-0.0735	0	0	5.139500141	0.107720003	0.00289	0	0.0264	8	0	0	1	0	0.139796004
2253	49	5	1.009299994	1.564499974	0.614650011	3.293200016	0.145500004	0	0	4.437399864	0.107720003	0.010938	0	0.0211	8	0	0	1	0	0.320558995
2253	49	6	0.898800015	1.358800054	0.653919995	3.265799999	-0.145199999	0	0	2.683799982	0.107720003	0.013911	0	0.029200001	8	0	0	1	0	0.190574005
2253	49	7	0.66930002	0.899900019	0.825089991	3.476399899	-0.175999999	0	0	2.687099934	0.107720003	0.023468999	0	0.0217	8	0	0	1	0	0.138450995
2253	49	8	0.44780001	0.525900006	0.614719987	2.977499962	0.704999983	0	0	2.737699986	0.107720003	0.021691	0	0.0266	8	0	0	1	0	0.218808994
2253	49	9	0.289799988	0.289799988	0.868399978	3.325799942	-0.33070001	0	0	2.472199917	0.107720003	0.029216999	0	0.013	8	0	0	1	0	0.150472999
2253	49	10	0.327600002	0.327600002	0.772210002	3.015399933	0.617799997	0	0	2.790800095	0.107720003	0.042881001	0	0.004	8	0	0	1	0	0.274794012
2253	50	1	3.99909997	7.226699829	1.178590059	5.414199829	-0.064800002	0.426400006	0	5.224500179	0.032543	0	0	-0.019300001	8	0	0.426400006	1	0	0.167451993
2253	50	2	3.746999979	6.662499905	1.339249969	5.62169981	-0.0152	0.416500002	0	5.641799927	0.032543	0	0	0.02249	8	0	0.416500002	1	0	0.162121996
2253	50	3	3.151900053	5.479499817	1.581539989	5.900499821	-0.0187	0.38409999	0	5.317500114	0.032543	0.005348	0	0.023150001	8	0	0.38409999	1	0	0.142925993
2253	50	4	2.875400066	5.006199837	1.619680047	6.046700001	0.0029	0.433299989	0	4.740200043	0.032543	0.014238	0	0.026900001	8	0	0.433299989	1	0	0.104800001
2253	50	5	2.238399982	3.930799961	1.303599954	5.900000095	0.0056	0.418300003	0	4.41590023	0.032543	0.018322	0	0.031399999	8	0	0.418300003	1	0	0.120738
2253	50	6	2.362600088	3.678600073	1.477180004	6.128900051	-0.021199999	0.430000007	0	4.065499783	0.032543	0.015823999	0	0.0217	8	0	0.430000007	1	0	0.096134
2253	50	7	1.743700027	2.818000078	2.205539942	6.651899815	0.0053	0.461499989	0	3.937400103	0.032543	0.011127	0	0.015799999	8	0	0.461499989	1	0	0.054056998
2253	50	8	3.761600018	5.506100178	1.457340002	6.44960022	0.0154	0.421900004	0	4.598700047	0.032543	0.018371999	0	0.0263	8	0	0.421900004	1	0	0.151806995
2253	50	9	2.808900118	4.231500149	1.544980049	6.70359993	0.013	0.373299986	0	6.113500118	0.032543	0.019355999	0.015295	0.0087	8	0	0.373299986	1	0	0.137609005
2253	50	10	3.723400116	5.518000126	1.90723002	7.116300106	0.091499999	0.369800001	0	4.628200054	0.032543	0.017766001	0.027747	0.0039	8	0	0.369800001	1	0	0.155723006
2300	51	1	5.09100008	9.65569973	0.938820005	4.415200233	0.0647	0.486000001	0	2.606600046	0.060348	0.055907	0	0.00964	8	0	0.486000001	1	0	0.169364005
2300	51	2	3.910900116	7.342400074	0.917940021	4.445199966	-0.029100001	0.485900015	0	1.887899995	0.060348	0.064420998	0	0.00263	8	0	0.485900015	1	0	0.142189995
2300	51	3	3.952500105	7.433199883	0.981209993	4.496500015	0.047600001	0.485900015	0	1.840199947	0.060348	0.041400999	0	0.02801	8	0	0.485900015	1	0	0.125479996
2300	51	4	3.460599899	6.468800068	1.309049964	4.86590004	-0.01	0.48210001	0	1.666000009	0.060348	0.039707001	0	0.024599999	8	0	0.48210001	1	0	0.081793003
2300	51	5	2.921499968	5.437699795	1.109240055	4.731800079	-0.074600004	0.476999998	0	1.493100047	0.060348	0.056556001	0	0.020099999	8	0	0.476999998	1	0	0.075303003
2300	51	6	3.514199972	6.561699867	1.101160049	4.610099792	-0.0296	0.475600004	0	1.609099984	0.060348	0.055358998	0	0.030999999	8	0	0.475600004	1	0	0.095452003
2300	51	7	3.181600094	5.879300117	1.133059978	4.682300091	-0.0056	0.465299994	0	1.698799968	0.060348	0.010227	0	0.021400001	8	0	0.465299994	1	0	0.086577997
2300	51	8	2.907500029	5.344500065	0.793720007	4.185599804	0.114699997	0.441799998	0	1.738899946	0.060348	0.009204	0	0.0285	8	0	0.441799998	1	0	0.131138995
2300	51	9	2.183399916	3.980099916	1.118780017	4.497399807	0.0306	0.379999995	0	1.346300006	0.060348	0.006963	0	0.0155	8	0	0.379999995	1	0	0.064786002
2300	51	10	1.784399986	3.198600054	1.160330057	4.552899837	0.0198	0.380600005	0	1.233700037	0.060348	0.010167	0	0.0045	8	0	0.380600005	1	0	0.051541001
2300	52	1	4.238900185	7.742099762	0.792159975	3.658799887	0.034299999	0.4718	0	2.467099905	0.019442	0.001183	0.021429	-0.019300001	8	0	0.4718	1	0	0.361905992
2300	52	2	3.836299896	6.554900169	0.912020028	3.789000034	-0.087399997	0.460000008	0	2.547899961	0.019442	0.002097	0.019421	0.02249	8	0	0.460000008	1	0	0.325098991
2300	52	3	3.779099941	6.520100117	0.952390015	3.763799906	0.029100001	0.429899991	0	2.127500057	0.019442	0.003446	0.020103	0.023150001	8	0	0.429899991	1	0	0.268094003
2300	52	4	3.155100107	5.385900021	0.989409983	3.844099998	0.021299999	0.441900015	0	2.030600071	0.019442	0.00243	0.018895	0.026900001	8	0	0.441900015	1	0	0.213539004
2300	52	5	3.04369998	4.727799892	1.007920027	3.930099964	0.0173	0.446399987	0	2.463999987	0.019442	0.002127	0.017171999	0.031399999	8	0	0.446399987	1	0	0.223872006
2300	52	6	2.67840004	4.08039999	1.176290035	4.136099815	-0.009	0.445899993	0	2.507400036	0.019442	0.003482	0.016101999	0.0217	8	0	0.445899993	1	0	0.161446005
2300	52	7	2.57310009	4.010499954	1.251950026	4.229300022	0.0242	0.468300015	0	2.477999926	0.019442	0.002917	0.016062999	0.015799999	8	0	0.468300015	1	0	0.133339003
2300	52	8	1.531499982	2.719399929	1.110450029	4.154099941	0.046	0.425199986	0	2.282599926	0.019442	0.002668	0.014868	0.0263	8	0	0.425199986	1	0	0.074887998
2300	52	9	3.315599918	5.190499783	1.446910024	4.474999905	0.0092	0.370000005	0	2.032399893	0.019442	0.002806	0.013458	0.0087	8	0	0.370000005	1	0	0.119070999
2300	52	10	3.030600071	4.988399982	1.353780031	4.397399902	-0.137199998	0.369700015	0	2.268300056	0.019442	0.003076	0.012842	0.0039	8	0	0.369700015	1	0	0.11445
2320	53	1	3.534199953	4.656799793	1.339359999	4.664599895	0.151700005	0.287200004	0	1.769099951	0.041313998	0.041131999	0	0.00184	7	1	0.287200004	1	0	0.343813002
2320	53	2	2.328200102	2.974400043	1.283630013	4.921299934	0.072899997	0.4093	0	1.77639997	0.041313998	0.044055998	0	0.01137	7	1	0.4093	1	0	0.350647986
2320	53	3	2.374000072	3.155999899	1.317459941	4.875	-0.017999999	0.347600013	0	1.351600051	0.041313998	0.055396002	0	0.026110001	7	1	0.347600013	1	0	0.268036991
2320	53	4	1.518300056	2.306999922	1.942559958	5.287000179	0.0108	0.337900013	0	1.344099998	0.041313998	0.078120001	0	0.0264	6	1	0.337900013	0	0	0.065384001
2320	53	5	2.48149991	3.922199965	1.319759965	5.405099869	-0.037700001	0.362399995	0	1.871700048	0.041313998	0.051465001	0	0.0211	6	1	0.362399995	0	0	0.336008012
2320	53	6	1.449000001	2.050699949	1.268300056	5.465300083	-0.051100001	0.359499991	0	1.71449995	0.041313998	0.051849	0	0.029200001	6	1	0.359499991	0	0	0.248574004
2320	53	7	1.494400024	2.179399967	1.039129972	5.398700237	-0.066799998	0.165399998	0	1.894099951	0.041313998	0.063796997	0	0.0217	6	1	0.165399998	0	0	0.379907996
2320	53	8	1.317399979	1.815500021	0.858829975	5.187900066	-0.065099999	0	-0.353300005	1.793499947	0.041313998	0.068765998	0	0.0266	6	1	-0.353300005	0	0	0.449122995
2320	53	9	1.803599954	2.871900082	0.905499995	5.289500237	-0.137600005	0.291799992	0	1.760699987	0.041313998	0.056005999	0	0.013	6	1	0.291799992	0	0	0.398193002
2320	53	10	0.621200025	0.735000014	0.847069979	4.599199772	0.256300002	0.236900002	0	1.513900042	0.041313998	0.083518997	0.012469	0.004	6	1	0.236900002	0	0	0.219280005
2320	54	1	3.45600009	3.45600009	0.703779995	3.564399958	-0.0283	0.475899994	0	2.502500057	0.030598	0	0	-0.019300001	8	0	0.475899994	1	0	0.378518999
2320	54	2	2.952600002	4.46269989	0.67058003	3.563499928	-0.0546	0.479699999	0	2.060899973	0.030598	0	0	0.02249	8	0	0.479699999	1	0	0.398422003
2320	54	3	2.833300114	4.068399906	0.731679976	3.70510006	-0.018100001	0.470299989	0	1.845800042	0.030598	0	0	0.023150001	8	0	0.470299989	1	0	0.379202008
2320	54	4	4.346000195	6.235899925	0.855260015	3.973799944	0.056200001	0.449299991	0	3.932399988	0.030598	0	0	0.026900001	8	0	0.449299991	1	0	0.321180999
2320	54	5	3.959100008	5.362400055	0.893739998	4.282100201	-0.050999999	0.455199987	0	4.476200104	0.030598	0	0	0.031399999	8	0	0.455199987	1	0	0.448718995
2320	54	6	4.766699791	5.951499939	0.880599976	4.268400192	0.0482	0.460900009	0	3.898200035	0.030598	0	0	0.0217	8	0	0.460900009	1	0	0.421012014
2320	54	7	3.021699905	5.013700008	0.958700001	4.439700127	-0.036699999	0.481599987	0	3.828900099	0.030598	0	0	0.015799999	8	0	0.481599987	1	0	0.326151013
2320	54	8	2.188800097	3.669100046	0.751380026	4.258500099	0.0136	0.435299993	0	3.282000065	0.030598	0	0	0.0263	8	0	0.435299993	1	0	0.472050011
2320	54	9	2.561700106	4.042099953	0.74950999	4.17689991	-0.0288	0.379900008	0	3.348099947	0.030598	0	0	0.0087	8	0	0.379900008	1	0	0.311601996
2320	54	10	2.09559989	3.178200006	0.881079972	4.34829998	-0.331800014	0.388599992	0	3.071199894	0.030598	0	0	0.0039	8	0	0.388599992	1	0	0.295908988
2320	55	1	2.825200081	4.294300079	0.695299983	5.069399834	0.0625	0.315800011	0	2.415100098	0.018939	0.040003002	0.019285999	-0.019300001	4	1	0.315800011	0	0	0.412396014
2320	55	2	2.029799938	3.174000025	0.752240002	5.087100029	0.0317	0.354099989	0	2.12680006	0.018939	0.047759	0.018521	0.02249	6	1	0.354099989	0	0	0.341044992
2320	55	3	2.509299994	4.491600037	0.771719992	5.09679985	-0.0051	0.412800014	0	2.109600067	0.018939	0.048978001	0.018327	0.023150001	6	1	0.412800014	0	0	0.273501009
2320	55	4	2.086800098	3.257999897	1.050109982	5.501100063	-0.0147	0.446999997	0	2.023299932	0.018939	0.055372	0.016464001	0.026900001	8	0	0.446999997	1	0	0.121852003
2320	55	5	1.263499975	1.726899981	1.052979946	5.647099972	0.0036	0.422399998	0	1.648900032	0.018939	0.054602001	0.011896	0.031399999	8	0	0.422399998	1	0	0.221447006
2320	55	6	1.40139997	2.248500109	1.173349977	5.610099792	0.0206	0.457800001	0	1.770400047	0.018939	0.045740999	0.013627	0.0217	8	0	0.457800001	1	0	0.076067001
2320	55	7	1.194499969	2.095299959	1.328889966	5.786699772	-0.0462	0.477299988	0	1.730399966	0.018939	0.057969	0.013345	0.015799999	8	0	0.477299988	1	0	0.030634999
2320	55	8	4.222400188	4.391799927	1.213780046	5.929399967	0.005	0.407400012	0	2.06430006	0.018939	0.024189999	0.010243	0.0263	8	0	0.407400012	1	0	0.325863987
2320	55	9	3.675400019	4.13380003	1.295050025	5.975500107	0.0219	0.239700005	0	1.461899996	0.018939	0.042636	0.010686	0.0087	8	0	0.239700005	1	0	0.308860004
2320	55	10	3.151299953	3.417200089	1.301970005	5.962600231	-0.0211	0.259999991	0	1.421200037	0.018939	0.049984001	0.010246	0.0039	8	0	0.259999991	1	0	0.304351002
2320	56	1	2.405600071	4.185500145	1.016090035	5.995399952	0.048300002	0.45539999	0	3.30369997	0.046257	0.052257001	0	-0.019300001	8	0	0.45539999	1	0	0.145983994
2320	56	2	2.282900095	3.935100079	1.21784997	6.213699818	-0.020400001	0.528400004	0	2.52579999	0.046257	0.058602002	0	0.02249	8	0	0.528400004	1	0	0.118686996
2320	56	3	2.641700029	4.620200157	1.743460059	6.678299904	-0.0502	0.49000001	0	2.876100063	0.046257	0.054786999	0	0.023150001	8	0	0.49000001	1	0	0.049309
2320	56	4	6.095399857	11.72220039	2.038559914	7.041900158	0.0093	0.471199989	0	2.63560009	0.046257	0.069519997	0	0.026900001	8	0	0.471199989	1	0	0.051584002
2320	56	5	7.202899933	13.80150032	1.472939968	7.048999786	0.0218	0.481599987	0	5.34250021	0.046257	0.05125	0.143510997	0.031399999	3	1	0.481599987	0	0	0.191949993
2320	56	6	6.123300076	16.96750069	2.231040001	7.523300171	-0.047200002	0.487699986	0	2.924200058	0.046257	0.065329999	0.116598003	0.0217	3	1	0.487699986	0	0	0.086861998
2320	56	7	2.071799994	2.86590004	1.688009977	8.037699699	0.0185	0.481400013	0	3.479899883	0.046257	0.029701	0.244533002	0.015799999	3	1	0.481400013	0	0	0.222503007
2320	56	8	3.022300005	4.315400124	1.355170012	7.841300011	-0.0033	0.427300006	0	2.369100094	0.046257	0.053498998	0.243300006	0.0263	3	1	0.427300006	0	0	0.208713993
2320	56	9	3.812299967	4.486700058	1.492619991	7.812399864	0.0056	0.368299991	0	2.354500055	0.046257	0.053323999	0.255659998	0.0087	3	1	0.368299991	0	0	0.123800002
2320	56	10	4.036399841	4.353300095	1.544260025	7.868999958	-0.0094	0.379700005	0	2.422100067	0.046257	0.049377002	0.228517994	0.0039	3	1	0.379700005	0	0	0.251883
2330	57	1	1.021499991	1.608100057	0.859870017	4.551099777	0.027100001	0.466500014	0	1.64289999	0.043024998	0.011015	0	-0.019300001	8	0	0.466500014	1	0	0.130167007
2330	57	2	1.015300035	1.610100031	0.827560008	4.541900158	-0.0055	0.475600004	0	1.356299996	0.043024998	0.025823999	0	0.02249	8	0	0.475600004	1	0	0.171665996
2330	57	3	0.792900026	1.228800058	0.934629977	4.658599854	-0.0273	0.470800012	0	1.340399981	0.043024998	0.022663999	0	0.023150001	8	0	0.470800012	1	0	0.088588998
2330	57	4	0.538200021	0.8028	1.055349946	4.876900196	-0.0114	0.47240001	0	1.23179996	0.043024998	0.023603	0	0.026900001	8	0	0.47240001	1	0	0.027061
2330	57	5	0.524999976	0.770399988	0.938080013	4.857200146	0.0241	0.460900009	0	1.330899954	0.043024998	0.029405	0	0.031399999	8	0	0.460900009	1	0	0.102337003
2330	57	6	0.45449999	0.651600003	1.131420016	5.037700176	0.0094	0.480699986	0	1.167700052	0.043024998	0.032563999	0	0.0217	8	0	0.480699986	1	0	0.073475003
2330	57	7	0.448399991	0.643100023	1.300889969	5.267000198	-0.050799999	0.480300009	0	1.232300043	0.043024998	0.029374	0	0.015799999	8	0	0.480300009	1	0	0.069727004
2330	57	8	0.36649999	0.490200013	0.904039979	4.894199848	-0.047800001	0.402799994	0	1.140200019	0.043024998	0.028247001	0	0.0263	8	0	0.402799994	1	0	0.12314
2330	57	9	0.543500006	0.796700001	0.965640008	4.924099922	-0.129199997	0.389400005	0	1.012699962	0.043024998	0.017394001	0.01602	0.0087	8	0	0.389400005	1	0	0.188177005
2330	57	10	0.742500007	1.054800034	0.882080019	4.570199966	0.188600004	0.236300007	0	0.712000012	0.043024998	0.018344	0	0.0039	8	0	0.236300007	1	0	0.065422997
2340	58	1	3.90350008	7.113200188	0.894039989	4.454400063	-0.179499999	0.635999978	0	2.169399977	0.129476994	0.067060001	0	-0.019300001	8	0	0.635999978	1	0	0.312303007
2340	58	2	3.147399902	5.668499947	0.840960026	4.200900078	-0.266400009	0.241099998	0	2.305000067	0.129476994	0.082269996	0	0.02249	8	0	0.241099998	1	0	0.357430011
2340	58	3	3.246099949	5.806900024	0.871379972	3.852400064	0.89230001	0	-0.033100002	2.258500099	0.129476994	0.098247997	0	0.023150001	8	0	-0.033100002	1	0	0.394443989
2340	58	4	3.130500078	5.559500217	0.964579999	3.907200098	-0.059799999	0.471700013	0	1.898000002	0.129476994	0.062371999	0	0.026900001	8	0	0.471700013	1	0	0.299953997
2340	58	5	3.211999893	5.672699928	0.874599993	3.708600044	0.0469	0.827899993	0	1.745800018	0.129476994	0.075792998	0	0.031399999	8	0	0.827899993	1	0	0.305756003
2340	58	6	2.099600077	3.537899971	1.237730026	4.217899799	-0.0143	0.134900004	0	1.715899944	0.129476994	0.077196002	0.011269	0.0217	8	0	0.134900004	1	0	0.221792996
2340	58	7	9.08520031	11.07999992	1.079970002	4.804900169	-0.473800004	0.383700013	0	2.407599926	0.129476994	0.026621001	0.131822005	0.015799999	6	1	0.383700013	0	0	0.426095009
2340	58	8	8.066699982	9.891699791	0.951699972	4.47879982	0.536800027	0.0049	0	1.400599957	0.129476994	0.040151998	0.150378004	0.0263	6	1	0.0049	0	0	0.600113988
2340	58	9	7.158899784	8.822099686	1.01267004	4.436699867	0.147699997	0	-0.044399999	1.04369998	0.129476994	0.036114	0.157423005	0.0087	7	1	-0.044399999	1	0	0.608784974
2340	58	10	6.916600227	8.609499931	1.144189954	4.307300091	0.291799992	0	-0.0095	0.84859997	0.129476994	0.026543001	0.185687006	0.0039	6	1	-0.0095	0	0	0.688265979
2430	59	1	4.704599857	6.808899879	1.124289989	8.659500122	-0.031599998	0.308800012	0	9.062800407	0.035622001	0	0	-0.019300001	2	1	0.308800012	0	1	0.304764003
2430	59	2	4.868999958	7.635399818	1.012869954	8.568300247	-0.049199998	0.30430001	0	9.760399818	0.035622001	0	0	0.02249	3	1	0.30430001	0	0	0.376381993
2430	59	3	3.835099936	5.492400169	1.130300045	8.669199944	0.0175	0.223900005	0	7.726299763	0.035622001	0	0	0.023150001	3	1	0.223900005	0	0	0.322277993
2430	59	4	4.245100021	6.048500061	1.100319982	8.597599983	0.0517	0.300000012	0	6.65929985	0.035622001	0	0	0.026900001	3	1	0.300000012	0	0	0.290955991
